medida500_L,medida500_M,n_students,p01,p02_01,p02_02,p03,p04,p05_01,p05_02,p05_03,p05_04,p05_05,p05_06,p05_07,p05_08,p05_09,p06,p07_01,p07_02,p07_03,p07_04,p07_05,p07_06,p07_07,p08_01,p08_02,p08_03,p08_04,p08_05,p08_06,p08_07,p08_08,p08_09,p08_10,p08_11,p09_01,p09_02,p09_03,p09_04,p09_05,p09_06,p09_07,p09_08,p09_09,p09_10,p09_11,p09_12,p09_13,p09_14,p09_15,p10_01,p10_02,p10_03,p10_04,p10_05,p11_01,p11_02,p11_03,p11_04,p11_05,p11_06,p11_07,p11_08,p11_09,p11_10,p11_11,p11_12,p11_13,p11_14,p12_01,p12_02,p12_03,p12_04,p13_01,p13_02,p13_03,p13_04,p13_05,p13_06,p14_01,p14_02,p14_03,p14_04,p14_05,p14_06,p15_01,p15_02,p15_03,p15_04,p15_05,p15_06,p15_07,p15_08,p15_09,p15_10,p15_11,p16_01,p16_02,p16_03,p16_04,p16_05,p16_06,p16_07,p16_08,p16_09,p16_10,p16_11,p16_12,p17_01,p17_02,p17_03,p17_04,p17_05,p17_06,p17_07,p17_08,p18_01,p18_02,p18_03,p18_04,p18_05,p18_06,p18_07,p18_08,p18_09,p18_10,p18_11
402.5076363636364,349.18899999999996,11,2,4,2,2,5,1,4,4,4,4,4,4,4,4,7,4,1,1,1,2,1,4,4,4,4,4,4,4,3,3,3,4,4,3,2,2,2,3,3,2,4,3,3,4,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,1,4,3,3,3,3,3,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,1,4,4,4,1,4,3,3,3,3,3,4,4,4,1,2,2,1,1,1,1,1,1,1,1
362.773,343.80150000000003,4,2,2,1,1,5,2,1,2,4,4,4,1,2,2,8,3,2,3,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,3,3,2,3,3,3,4,3,3,4,3,3,3,3,3,3,3,3,4,2,2,3,3,1,3,3,4,4,2,2,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,1,1,4,1,2,4,2,4,4,4,4,4,3,4,4,3,3,3,3,4,4,4,2,2,2,1,1,1,1,1,2,1,2
426.8739523809524,405.278,21,2,4,3,1,5,1,1,1,4,4,4,3,4,4,6,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,2,4,4,3,3,2,3,2,3,3,4,2,4,2,3,3,4,3,3,4,4,3,2,1,1,2,1,1,1,2,NA,1,1,1,3,1,3,3,3,1,1,3,2,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,2,3,3,2,3,3,3,2,1,2,1,1,1,1,2,1,1,1
411.855,364.57216666666665,18,2,2,2,2,1,1,4,4,4,4,4,4,4,4,10,3,2,2,1,2,2,3,3,4,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,2,3,2,4,3,2,1,2,2,4,1,4,1,4,4,4,4,3,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,3,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,3,3,3,1,1,1,1,1,1,1,1,1,1,1
419.5945217391304,367.60545833333333,24,2,6,2,5,6,4,4,4,4,4,4,4,4,4,10,1,2,4,2,2,3,2,4,4,3,3,4,4,4,3,4,4,3,3,3,3,3,3,3,3,4,3,3,4,4,3,4,1,3,2,1,4,1,3,2,NA,2,2,3,4,3,2,3,2,3,3,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,1,1,4,4,4,1,4,4,4,4,4,3,3,3,2,2,3,3,3,1,1,1,1,1,1,1,1,1,1,1
338.8004285714286,370.4917142857143,7,2,3,1,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,10,3,1,2,2,2,1,1,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,2,2,2,2,2,2,4,4,1,4,4,4,4,4,4,NA,4,4,4,4,4,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2
457.7908888888889,425.73705263157893,19,2,6,3,2,2,2,4,1,4,4,4,4,4,4,10,3,1,2,3,1,2,2,3,4,4,3,3,4,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,1,4,1,2,3,3,1,4,2,4,4,1,2,3,3,3,3,3,1,2,2,1,1,2,1,1,1,1,2,3,3,3,2,1,3,3,3,4,4,4,3,3,3,3,3,2,4,4,4,4,4,1,3,3,3,2,2,3,3,3,1,2,2,2,2,1,1,2,2,1,1
457.7214375,464.7568125,17,2,6,5,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,10,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,2,3,3,3,3,3,4,4,4,4,4,4,4,2,2,2,3,2,2,2,2,1,2,2,1,1,2,2,3,3,1,2,2,2,3,3,2,2,4,1,4,4,4,4,4,4,1,4,4,4,4,1,3,2,2,3,2,3,3,2,1,1,2,1,1,1,1,1,1,1,1
447.209,418.3091111111111,9,2,3,1,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,2,2,2,3,3,3,2,3,3,3,3,3,2,3,2,2,2,2,2,3,3,3,3,3,3,3,2,3,2,3,2,2,3,2,2,1,4,2,2,3,3,1,4,1,3,3,1,4,3,3,3,3,1,1,1,1,1,1,3,1,1,1,1,1,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,3,3,3,3,3,1,1,2,1,1,1,1,1,1,1,1
428.3893,390.3326,10,2,4,4,2,5,3,1,1,4,4,4,4,4,4,9,4,1,1,1,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,3,3,3,3,4,4,3,3,1,3,1,1,1,4,2,2,4,4,1,4,2,4,4,2,4,4,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,4,4,5,5,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1
567.1744516129032,566.118,31,1,6,6,1,5,1,4,1,4,4,4,4,2,NA,5,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,2,2,3,2,2,2,3,1,1,3,3,2,3,1,2,2,1,3,3,3,3,3,2,3,2,2,2,2,4,2,1,3,1,2,2,3,3,3,1,3,3,3,3,2,4,4,4,4,4,4,3,3,4,4,4,3,4,2,3,3,3,2,3,3,3,1,1,1,1,1,1,1,1,1,1,1
595.6373333333333,615.3615333333333,30,1,6,6,2,2,1,1,2,1,4,4,4,4,1,8,2,1,1,1,1,1,2,4,4,4,4,4,4,3,4,4,4,4,3,3,4,3,3,3,2,3,3,3,4,4,4,4,4,4,1,1,3,1,3,2,4,3,3,4,4,1,4,2,4,4,3,3,4,3,3,3,3,2,2,1,1,1,3,2,1,2,1,1,3,1,3,3,3,3,3,3,2,3,4,5,4,4,4,4,4,1,5,4,5,4,4,3,3,2,3,3,4,4,3,1,1,2,1,1,2,2,1,2,1,1
549.415888888889,543.2783333333333,18,1,2,2,NA,1,3,1,2,1,4,1,1,1,3,6,NA,1,1,1,2,3,2,4,4,4,4,3,4,4,4,3,4,4,4,3,4,3,4,4,3,4,3,3,3,3,2,3,3,2,3,2,3,2,2,2,4,1,2,3,3,1,4,2,3,3,2,4,3,3,3,3,NA,1,1,1,1,1,1,1,1,1,1,1,3,4,3,2,2,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,2,1,1
526.6557619047619,510.9316818181818,22,1,1,1,1,5,2,4,1,4,4,4,4,4,1,5,3,2,2,3,2,2,1,3,4,4,4,4,4,4,4,3,4,4,3,3,3,2,3,2,3,3,4,3,4,3,3,4,4,3,1,1,4,2,2,2,3,1,3,3,2,1,4,2,3,2,3,2,3,3,3,3,2,2,1,2,1,1,1,2,1,2,1,2,3,1,3,3,3,3,1,3,4,2,1,3,4,4,3,3,3,1,1,3,1,3,1,3,3,2,2,2,2,2,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA
521.5787931034483,501.92806896551724,29,1,2,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,3,1,1,4,4,4,4,NA,4,4,4,4,4,4,3,NA,NA,1,2,4,3,3,3,3,3,3,3,3,4,4,NA,3,4,3,3,3,4,NA,2,2,NA,3,4,NA,3,4,2,4,3,3,3,2,3,1,3,3,1,1,2,1,1,3,1,1,3,2,1,1,2,3,3,2,1,4,1,4,4,3,3,3,4,3,4,3,1,4,4,2,3,3,2,2,3,3,3,2,1,2,2,1,1,1,1,2,1,1
587.9671875,556.38,16,1,2,1,2,2,4,4,1,4,3,2,2,4,2,8,1,1,1,1,1,1,3,4,4,4,4,3,4,4,4,4,3,4,3,3,3,3,3,3,4,3,4,3,3,4,3,3,3,3,1,1,3,1,1,1,4,1,1,3,3,1,4,1,4,3,1,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,4,4,4,4,1,1,4,4,4,1,4,4,4,1,1,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,2,1,1,1
578.9029375,547.9528125,16,2,3,1,1,5,NA,NA,NA,2,NA,NA,2,NA,NA,7,4,2,1,2,2,3,3,4,4,4,4,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,2,2,3,2,3,2,4,3,3,4,3,1,4,3,4,3,3,4,4,4,4,4,1,1,1,2,1,1,1,2,1,1,1,1,4,3,2,2,2,3,2,3,2,4,4,4,4,4,4,4,4,NA,1,4,4,1,1,3,3,3,3,3,3,3,3,1,2,1,1,1,1,1,1,1,1,1
542.7125714285714,546.0997142857143,14,1,6,4,2,5,NA,3,NA,NA,NA,NA,NA,NA,NA,6,4,2,2,2,3,3,3,4,4,3,3,3,4,3,4,4,3,3,3,3,4,3,3,3,3,3,3,4,4,3,3,3,3,3,2,2,2,3,2,1,3,2,2,3,3,1,3,2,3,3,2,NA,3,3,3,3,3,1,1,3,1,1,3,1,1,1,1,1,3,1,3,2,3,1,3,3,4,2,2,4,1,4,4,4,4,3,4,4,3,1,1,2,3,3,3,3,3,3,2,1,1,2,1,1,2,1,2,1,1,1
556.496,606.1235,6,1,4,3,2,5,1,4,4,4,4,4,4,3,4,10,3,1,1,1,1,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,2,3,2,1,1,1,3,1,1,1,3,1,1,4,3,1,4,1,4,4,2,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,4,4,2,1,1,1,1,1,1,1,1,1,1,1
470.72990000000004,461.6856363636364,11,1,6,5,1,1,2,4,4,4,4,4,4,4,4,7,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,4,4,4,2,3,4,4,2,3,4,1,1,1,4,1,4,4,3,1,2,3,4,1,4,2,4,3,3,4,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,3,4,2,3,2,2,2,3,4,4,4,4,4,1,3,4,3,3,4,4,4,1,3,4,3,3,3,3,3,3,3,1,2,1,1,1,1,1,1,1,1,1
514.5377647058824,539.7108235294118,17,1,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,8,3,1,1,1,2,2,3,4,4,4,4,3,4,4,3,3,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,4,4,2,2,2,4,2,4,3,2,3,3,3,3,2,4,3,4,3,3,3,3,4,3,3,1,1,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,4,4,4,3,3,4,4,5,1,3,5,5,4,1,3,3,3,3,3,4,4,3,1,2,1,1,1,1,1,1,1,1,1
495.0334,503.67786666666666,15,2,6,4,2,2,2,4,2,4,4,4,4,4,4,5,3,1,1,1,1,1,NA,3,1,3,3,3,3,3,3,3,3,3,2,2,4,NA,NA,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,2,3,3,3,2,3,3,1,3,3,3,3,3,3,3,3,3,2,2,1,1,2,1,1,2,2,1,3,1,1,3,1,3,2,2,3,3,2,2,4,4,3,1,1,3,3,3,1,3,3,3,1,1,2,2,NA,2,2,3,3,2,1,1,2,1,1,1,1,2,1,1,1
416.23087499999997,427.78587500000003,17,1,2,1,2,2,1,4,4,4,4,4,4,4,1,10,2,2,2,NA,NA,NA,NA,4,4,4,4,4,3,3,2,1,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,2,3,1,4,2,3,2,3,3,NA,3,3,3,4,3,4,3,3,3,3,3,4,4,2,1,1,1,1,1,2,1,1,2,1,1,3,2,3,3,3,1,3,3,2,4,4,4,4,1,4,4,4,4,4,4,NA,4,4,3,4,3,3,2,3,3,3,1,2,2,1,1,1,1,1,1,1,1
436.6251111111111,394.1455555555556,10,1,6,2,2,1,1,4,4,4,4,4,4,4,1,10,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,2,4,4,2,2,3,2,3,4,3,3,3,3,4,4,3,2,3,2,3,2,4,2,3,2,3,3,2,3,3,2,4,3,4,3,3,3,3,4,3,4,3,1,1,1,1,1,3,1,1,1,1,1,3,1,2,2,2,1,3,2,4,4,4,4,4,4,1,4,4,3,4,4,4,4,4,3,3,3,3,3,3,3,3,1,1,1,2,2,1,1,1,1,2,2
425.2400769230769,402.003,14,2,2,2,2,2,2,4,1,4,4,4,1,4,2,8,4,2,2,2,3,2,2,4,4,4,4,4,4,4,3,3,3,4,4,3,3,3,4,4,4,3,4,4,4,3,3,4,3,3,2,2,3,2,2,2,4,2,2,3,3,2,4,3,4,3,2,4,3,3,3,3,1,1,1,1,1,1,2,1,1,1,1,1,3,1,3,2,2,2,2,2,2,2,4,4,4,1,4,4,4,1,4,4,4,1,4,3,3,3,3,3,3,3,3,1,2,2,2,2,1,1,2,1,1,1
442.5383076923077,399.13684615384614,13,1,3,1,1,2,1,1,4,4,4,4,4,4,4,5,3,2,3,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,3,2,2,3,2,3,2,3,3,2,3,2,3,3,2,3,1,2,2,1,1,2,1,1,1,1,1,3,1,1,2,2,1,3,2,4,1,1,3,1,1,4,4,5,1,5,4,4,1,4,3,3,3,2,2,3,3,3,2,2,2,1,2,1,2,2,1,2,2
394.90725,363.37775,4,2,3,1,2,1,1,1,2,4,4,4,4,1,4,NA,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,4,4,3,4,3,3,3,2,3,2,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,2,3,3,3,3,3,3,3,1,2,2,1,2,1,1,2,1,1,1
497.65196,461.1623448275862,29,1,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,2,2,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,2,1,2,1,3,3,1,3,3,3,3,3,3,3,4,3,3,3,1,2,1,1,1,1,1,1,1,1,1,3,3,2,2,4,3,3,3,4,4,3,1,2,3,2,3,4,2,4,4,4,3,3,2,3,3,3,2,3,2,2,1,2,1,1,1,1,1,1,2,1,1
498.61848,491.6014666666666,31,1,2,2,2,1,NA,NA,2,NA,NA,NA,NA,NA,NA,7,2,2,2,2,2,1,2,3,3,3,3,3,4,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,NA,NA,NA,NA,NA,4,1,4,4,1,4,4,1,4,2,4,4,4,4,3,4,3,3,1,1,1,1,1,1,3,1,1,1,1,1,3,1,2,2,2,1,3,3,2,1,4,4,4,4,5,4,4,1,4,4,4,4,4,3,3,3,3,3,3,2,3,1,1,1,1,1,1,1,2,1,1,1
414.807,351.10645454545454,11,2,4,1,2,4,1,4,4,4,4,4,2,4,1,6,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,3,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,3,2,2,2,3,1,1,1,1,1,2,1,1,3,1,1,1,1,3,3,3,4,3,4,4,1,4,4,4,4,3,3,4,4,4,4,2,2,3,3,3,3,3,3,2,2,1,1,1,1,1,1,2,1,1
417.3630909090909,381.3795,11,1,4,1,2,2,2,1,1,4,4,4,4,4,4,9,4,2,1,1,2,2,2,4,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,4,3,4,4,4,3,3,4,3,4,1,1,3,1,3,2,3,2,1,3,3,2,3,2,4,4,3,3,3,3,3,4,3,2,1,3,1,1,2,3,1,2,2,2,3,1,3,1,1,3,3,3,4,4,4,4,4,1,3,3,4,3,3,4,4,4,3,2,3,2,2,2,2,2,2,1,2,1,1,2,1,1,1,1,1,2
364.203,315.576,4,2,4,2,2,5,4,4,1,4,4,4,1,4,4,8,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,3,3,3,2,3,3,3,3,3,2,2,2,2,2,2,2,1,3,1,1,3,3,2,3,3,3,3,4,3,3,3,3,2,1,2,2,1,1,1,2,2,1,1,1,1,4,4,3,3,3,3,1,1,2,4,1,4,4,4,4,4,4,3,4,4,4,4,4,3,2,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1
361.4614,311.2746666666667,7,2,2,1,2,3,3,1,2,1,1,1,1,3,1,10,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,1,2,1,4,4,4,4,4,4,4,3,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,4,4,3,5,1,5,1,1,5,1,1,5,5,5,1,1,4,3,4,4,4,4,NA,2,2,2,1,1,1,1,1,1,1,1
519.7263333333333,482.0658888888889,27,1,5,2,1,4,3,NA,3,1,2,NA,2,2,NA,9,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,2,2,3,3,3,2,2,1,2,2,3,1,2,1,1,1,1,1,2,3,2,2,2,3,3,2,1,2,1,3,2,1,1,2,3,NA,3,3,3,1,1,3,3,3,3,3,3,3,3,1,1,2,1,1,1,1,1,1,1,1
459.68703846153846,431.27542857142856,28,1,4,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,2,2,3,2,3,2,3,2,2,2,3,2,3,2,3,2,3,3,3,3,3,3,2,1,1,1,1,1,2,1,1,1,1,1,2,1,3,3,3,2,1,2,4,3,3,3,3,3,3,3,4,4,4,4,4,2,4,3,3,3,3,3,3,3,3,2,1,1,2,1,1,1,2,1,1,1
514.1474705882353,459.5215172413793,30,2,6,3,3,5,1,NA,NA,NA,NA,NA,NA,NA,NA,7,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,2,4,3,4,4,3,3,3,3,3,3,2,1,1,1,1,1,3,1,1,1,1,1,3,3,3,3,3,3,3,3,4,4,4,5,NA,4,4,4,4,3,4,4,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,2,1,1,1
479.13088,463.8199677419355,31,1,4,4,2,5,1,4,2,4,4,4,3,4,3,8,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,3,4,4,3,3,4,3,3,4,3,4,3,3,4,4,3,4,3,3,1,2,3,2,4,2,4,2,1,3,4,2,4,2,4,4,2,4,4,4,4,3,2,1,1,1,1,1,2,1,1,1,1,1,3,3,2,2,3,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,3,3,3,1,2,2,1,1,1,1,1,1,1,1
412.88616666666667,410.52666666666664,6,1,1,NA,5,6,4,NA,NA,NA,4,NA,4,NA,NA,6,2,2,2,2,2,3,1,4,4,3,3,3,4,4,3,2,2,3,3,3,3,2,3,3,3,3,3,NA,4,4,4,4,4,3,2,2,3,2,3,2,3,2,3,3,2,3,3,2,4,3,3,4,3,3,4,3,3,1,1,3,1,1,1,1,1,1,1,1,3,1,3,3,3,1,3,3,4,4,4,4,4,1,4,4,4,1,4,4,4,4,4,3,1,3,3,3,3,3,3,1,2,2,1,1,1,1,1,1,1,1
417.884,294.8298571428571,7,1,2,1,2,5,NA,4,4,4,4,4,4,4,4,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,3,2,2,2,1,2,3,2,2,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,NA,2,2,2,4,4,3,3,3,4,4,3,4,3,4,4,4,3,3,1,2,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1
461.89471428571426,438.6184285714286,7,2,4,1,2,2,1,4,1,4,4,4,4,4,1,6,2,2,2,2,2,1,2,3,3,3,3,3,3,3,3,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,NA,2,2,2,3,2,2,2,3,2,1,3,3,1,4,2,4,3,3,3,3,3,3,3,2,NA,1,1,1,1,1,1,1,1,1,1,3,4,3,3,3,3,3,3,4,4,4,3,1,1,4,3,4,1,3,3,4,1,3,2,3,3,2,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1
357.40472727272726,310.551,12,2,4,2,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,3,2,2,2,4,2,3,3,3,3,3,3,3,3,3,3,3,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,3,3,2,3,NA,3,3,3,3,3,4,3,3,3,3,2,2,2,2,2,1,1,2,2,1,3,3,3,2,3,NA,3,3,4,4,1,4,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,2,1,1,2,1,1,2
407.0131666666667,345.6777142857143,7,2,NA,NA,2,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
561.32925,556.739,4,2,3,3,2,2,1,4,2,2,4,2,1,4,1,9,3,1,1,2,2,2,1,4,4,4,4,3,4,4,3,3,4,4,2,2,3,2,3,3,3,3,4,3,4,4,3,3,4,3,3,2,4,2,2,4,4,2,1,4,4,1,4,2,4,4,2,4,3,4,4,3,1,1,1,1,1,1,2,1,1,1,1,1,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,5,5,4,4,4,5,4,4,3,3,4,3,3,3,4,3,1,2,1,1,1,1,1,1,2,1,1
498.5177777777778,482.3047,30,1,3,2,5,6,4,4,4,4,4,4,1,4,4,6,4,1,1,2,2,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,3,1,3,1,4,1,1,3,4,1,4,2,4,4,3,4,4,4,4,4,2,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,2,2,2,2,4,2,1,5,5,5,5,5,5,5,5,5,5,5,5,4,3,3,4,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1
458.17411764705884,412.70282142857144,28,2,3,1,3,5,2,1,2,4,4,4,4,4,3,NA,3,2,2,2,2,2,3,3,4,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,2,3,2,2,2,2,3,4,4,3,3,4,3,3,3,3,3,2,2,4,4,4,4,1,1,1,2,1,1,2,2,1,1,1,1,3,3,3,3,3,2,2,2,3,3,3,4,4,4,3,4,5,3,4,4,4,4,3,3,3,3,3,3,4,4,4,1,1,1,1,2,1,1,1,2,1,1
449.1607142857143,449.8012857142857,7,2,2,1,2,5,2,1,1,4,4,4,4,4,4,7,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,3,3,3,3,3,3,4,4,3,2,2,3,3,2,3,4,4,3,4,3,3,4,4,4,3,3,3,3,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,3,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1
515.8853703703704,476.7925416666667,27,2,5,2,2,5,1,1,2,1,4,4,2,4,2,2,3,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,3,2,3,2,3,2,3,3,3,3,3,2,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,1,2,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,3,3,3,3,3,4,3,NA,1,3,4,4,3,3,4,4,4,4,4,4,2,3,3,2,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1
463.2427894736842,416.1336470588235,19,2,5,3,2,5,3,NA,3,3,NA,2,NA,NA,NA,10,3,1,1,2,1,1,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,2,2,3,3,3,3,2,3,2,4,1,1,1,NA,4,4,1,4,4,4,4,3,4,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407.4595,364.1075,12,2,4,2,1,3,3,2,3,4,4,4,1,1,1,10,2,2,2,3,3,3,2,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,1,4,4,4,4,4,3,3,3,3,3,3,3,3,1,1,2,1,1,1,1,1,1,1,1
