medida500_L,medida500_M,n_students,p01,p02,p03_01,p03_02,p03_03,p03_04,p03_05,p04,p05_01,p05_02,p06_01,p06_02,p06_03,p06_04,p06_05,p07,p08_01,p08_02,p08_03,p08_04,p08_05,p08_06,p08_07,p08_08,p08_09,p08_10,p08_11,p08_12,p09,p10_01,p10_02,p10_03,p10_04,p10_05,p10_06,p11_01,p11_02,p11_03,p11_04,p11_05,p11_06,p11_07,p11_08,p11_09,p11_10,p11_11,p12_01,p12_02,p12_03,p12_04,p12_05,p12_06,p13_01,p13_02,p13_03,p13_04,p13_05,p13_06,p13_07,p13_08,p13_09,p13_10,p13_11,p13_12,p13_13,p13_14,p14_01,p14_02,p14_03,p14_04,p14_05,p14_06,p14_07,p14_08,p14_09,p14_10,p14_11,p15_01,p15_02,p15_03,p15_04,p15_05,p15_06,p15_07,p15_08,p15_09,p16_01,p16_02,p16_03,p16_04,p16_05,p16_06,p17_01,p17_02,p17_03,p17_04,p17_05,p17_06,p18_01,p18_02,p18_03,p18_04,p18_05,p18_06,p18_07,p18_08,p18_09,p19_01,p19_02,p19_03,p19_04,p19_05,p19_06,p19_07,p19_08,p19_09,p20_01,p20_02,p20_03,p20_04,p20_05,p20_06,p20_07,p20_08,p20_09,p21_01,p21_02,p21_03,p21_04,p21_05,p21_06,p21_07,p22_01,p22_02,p22_03,p22_04,p22_05
518.2277916666667,558.28452,25,2,2,2,2,2,2,1,2,3,1,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,2,1,2,3,2,2,1,2,2,2,3,2,1,4,4,3,4,4,4,4,1,2,1,1,2,2,7,2,4,7,3,4,2,4,2,2,4,3,2,3,2,2,1,2,2,2,1,2,2,2,1,3,4,3,4,3,4,4,4,3,2,2,1,2,2,2,4,3,3,2,2,1,4,4,4,3,4,3,4,3,3,1,1,1,1,1,1,1,1,1,3,3,2,3,3,3,2,3,2,4,2,2,2,2,2,3,2,2,2,3,2
486.7738888888889,514.4003749999999,9,1,1,2,2,2,NA,NA,2,5,1,2,NA,NA,NA,2,2,2,2,2,2,2,1,2,1,1,1,1,1,5,1,1,2,1,1,2,2,4,2,4,1,4,1,2,2,2,2,1,1,1,2,1,1,5,4,4,5,5,4,4,2,3,2,3,3,3,2,2,1,2,2,2,2,2,2,2,1,1,3,3,3,2,3,4,3,3,3,2,2,2,2,2,3,4,3,4,3,2,2,4,4,3,4,3,3,4,4,4,1,1,1,1,4,1,1,1,1,3,3,2,2,3,3,2,2,2,4,1,3,1,1,1,1,3,1,1,4,1
528.78068,553.664,25,1,1,2,2,NA,2,1,2,4,4,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,2,1,1,2,1,4,2,1,1,3,1,4,4,3,2,1,1,1,1,1,1,3,3,2,4,3,4,4,2,3,2,3,2,2,3,1,2,2,2,2,2,2,2,1,1,1,3,2,2,3,3,3,2,3,2,1,2,2,2,2,2,4,4,3,4,3,1,2,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,2,2,3,2
526.0962222222222,502.87455555555556,9,1,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,3,2,1,3,2,5,1,1,2,1,1,2,1,4,3,4,1,3,1,4,4,4,4,1,1,1,1,1,1,2,3,2,3,2,4,4,NA,NA,NA,3,3,2,3,1,2,2,2,2,2,2,1,1,1,1,4,4,3,4,3,3,4,4,4,2,2,3,2,4,5,4,4,4,3,1,2,5,5,4,5,5,4,4,3,5,1,1,1,1,1,1,1,1,1,4,4,4,4,3,3,3,3,3,4,1,2,2,2,2,2,2,2,2,2,1
505.07195918367347,494.63822,50,2,1,NA,NA,2,NA,NA,2,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,3,NA,NA,3,NA,NA,1,NA,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,6,4,4,3,3,NA,3,4,3,3,4,1,2,2,2,2,2,2,2,1,1,1,3,3,3,4,4,3,3,4,3,2,2,2,3,3,4,4,4,5,4,2,2,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,2,2,1,2,2,2,2,2,3,2
530.2938,529.0933137254902,52,1,2,2,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,2,2,1,1,2,3,2,2,2,1,1,1,1,2,3,1,4,3,1,4,1,4,3,2,3,4,2,3,4,4,4,2,2,3,2,4,3,7,7,7,7,7,4,5,6,2,7,4,4,1,4,1,1,2,2,1,2,2,1,1,1,1,3,3,3,3,2,2,2,2,2,1,3,2,2,2,3,5,5,3,1,1,1,5,4,4,5,1,1,4,1,4,1,1,1,1,4,1,1,1,4,4,3,3,3,3,3,3,2,1,3,1,1,1,1,1,3,2,1,1,3,1
520.7006976744186,507.2399523809524,45,1,1,2,2,2,2,NA,2,3,2,2,2,2,2,NA,1,1,1,1,1,2,1,1,1,1,1,1,2,2,3,1,3,3,1,3,2,3,2,1,1,3,1,1,2,3,2,2,2,2,2,2,2,7,7,7,7,7,7,7,7,6,6,6,4,4,7,1,2,2,2,2,2,1,2,2,1,1,4,3,4,4,4,4,4,4,2,1,3,5,4,3,3,4,4,3,2,1,1,4,4,4,4,4,1,4,3,4,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,4,2,1,1,1,4,3,2,1,1,3,1
527.3358679245283,533.1121509433963,53,1,2,2,2,2,1,1,2,3,3,2,2,2,2,2,1,1,2,1,1,4,1,2,2,2,1,1,2,1,3,1,1,3,1,1,1,1,2,1,1,3,2,1,3,2,1,2,2,3,1,3,2,6,3,4,6,5,3,3,2,3,3,2,1,1,3,2,1,1,2,1,2,2,1,1,1,1,3,2,2,3,3,2,3,3,2,1,2,5,1,2,3,3,4,2,2,1,1,4,4,4,4,4,1,4,4,4,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,2,2,2,2,2,1,1,2,2,3,2,1,1,3,1
549.8512000000001,517.3162631578947,20,1,1,2,2,NA,NA,NA,2,2,1,1,1,1,1,1,1,2,1,2,2,3,2,1,2,2,1,2,2,3,3,1,6,3,1,6,2,3,2,3,3,1,1,2,2,2,1,1,2,1,1,1,1,2,3,2,4,3,3,4,4,2,4,2,3,2,3,1,2,2,2,2,2,1,1,1,1,1,4,4,4,4,4,4,4,4,4,1,4,1,5,5,5,5,5,4,3,1,4,5,4,5,4,3,2,5,2,1,4,3,1,1,1,1,1,1,1,3,3,4,4,2,3,3,2,2,4,1,2,3,2,2,2,3,2,2,2,2
474.81457142857147,445.51814285714283,7,2,1,NA,NA,2,NA,NA,2,6,1,1,1,1,1,1,2,NA,1,1,3,2,1,2,2,1,2,2,2,5,2,2,3,2,2,3,1,2,2,2,4,3,4,2,2,1,2,NA,1,1,1,1,1,7,4,6,7,7,6,6,6,7,6,6,6,4,NA,2,2,2,2,2,2,2,2,2,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,5,4,4,1,1,4,4,4,4,4,4,4,4,4,1,4,4,1,1,4,4,4,4,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,NA,2,2,2,3,2
503.31440000000003,455.61719999999997,5,2,1,2,2,1,2,1,2,5,3,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,3,1,4,3,1,4,1,3,1,1,1,3,3,1,2,1,1,1,1,1,1,1,1,6,5,5,6,5,6,5,5,6,6,6,5,5,5,1,2,2,2,2,2,2,2,1,1,1,3,4,3,4,3,3,3,3,4,3,4,5,5,4,5,5,5,5,5,4,5,4,4,4,4,4,4,4,4,4,1,2,2,2,2,4,2,1,4,3,3,3,3,2,3,2,3,2,4,2,2,2,2,2,2,3,2,2,3,2
571.2333684210527,571.0548275862069,58,2,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,3,1,5,3,1,5,1,1,1,1,1,NA,3,3,2,3,3,2,2,1,1,2,2,5,3,4,3,6,4,5,4,4,7,3,5,4,3,1,2,2,2,2,2,2,1,1,1,1,3,2,3,3,3,3,3,3,3,2,2,5,5,3,4,3,3,3,3,1,1,4,4,4,4,4,1,4,4,4,1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,3,2
503.9910980392157,470.0953333333333,55,2,1,NA,2,2,1,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,2,3,1,4,3,4,3,4,2,3,4,1,2,4,3,2,2,2,2,2,1,7,3,4,7,6,4,6,4,7,5,6,4,5,5,1,1,1,2,1,2,2,1,1,1,1,3,3,4,4,4,4,4,4,4,2,4,4,4,4,4,4,3,NA,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,1,2,1,2
494.81425,478.81375,24,1,1,2,2,1,1,1,2,3,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,3,1,3,3,1,3,1,2,2,1,2,3,1,2,2,1,1,1,2,1,1,1,1,4,3,4,3,4,2,3,3,4,3,3,2,2,2,1,2,1,2,NA,2,2,1,1,1,1,3,2,3,3,3,3,3,3,3,1,2,5,2,2,2,4,3,1,1,1,1,5,5,5,5,4,4,4,5,5,1,1,4,1,1,1,1,1,1,4,4,4,4,3,3,3,3,3,2,1,1,2,1,2,4,3,1,1,3,1
533.0340217391305,532.4290217391305,46,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,1,1,3,1,1,2,2,1,2,2,3,2,2,4,2,2,4,1,2,3,1,1,4,4,4,4,4,4,1,2,1,1,1,2,5,2,2,2,1,2,2,2,5,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,4,4,3,4,4,4,4,4,2,1,3,4,4,4,4,5,4,4,3,2,2,4,4,4,4,4,4,4,4,4,4,4,2,2,4,2,2,2,2,3,3,3,2,3,3,3,3,3,4,3,2,3,2,2,3,3,2,2,3,2
513.5310370370371,494.6406896551724,58,1,1,NA,NA,2,NA,NA,2,3,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,3,4,3,3,4,3,4,3,1,1,2,4,1,2,4,4,1,1,1,1,1,1,7,4,4,5,3,2,2,2,3,2,2,1,1,1,2,2,2,2,1,2,2,1,2,1,1,3,3,3,3,3,3,3,3,3,2,4,5,4,4,4,4,4,3,3,1,1,4,4,4,4,4,4,4,4,4,4,1,1,1,1,3,3,3,3,3,3,2,3,2,3,2,3,2,4,2,2,2,2,2,2,2,2,2,4,2
520.00235,507.16835000000003,40,1,1,2,2,2,2,1,2,4,2,1,2,2,NA,NA,1,1,1,1,2,2,1,1,1,2,1,2,1,3,3,3,5,3,3,5,3,4,3,2,4,4,3,2,1,4,4,1,3,3,1,3,3,6,3,7,6,6,3,3,2,3,5,3,4,4,6,1,2,2,2,2,2,2,1,1,1,1,4,4,3,4,3,4,4,4,3,2,3,3,2,2,3,2,3,3,3,1,3,4,4,4,3,3,1,3,3,4,4,2,2,2,2,4,1,3,3,3,3,3,2,3,2,2,2,1,4,2,2,2,2,2,4,2,2,2,3,2
520.7392068965518,496.60457142857143,58,1,1,2,2,2,2,1,2,3,3,2,2,2,2,2,2,1,1,1,1,3,2,2,2,2,1,2,2,2,NA,3,2,NA,3,2,2,3,3,3,2,4,4,2,4,3,3,1,2,1,1,2,2,4,4,7,7,7,4,4,4,4,4,6,4,4,7,1,2,2,2,2,2,2,1,1,1,1,3,3,2,4,4,3,3,3,2,2,5,5,5,5,4,4,4,4,3,1,2,4,4,4,4,4,4,4,4,4,1,4,1,1,1,3,1,1,1,3,3,3,2,3,3,2,3,2,3,1,1,1,1,2,3,2,1,1,2,2
570.6304,565.3003,40,1,1,NA,NA,NA,2,NA,2,6,2,2,2,2,NA,NA,1,1,2,1,2,2,1,1,1,1,1,3,1,1,2,1,2,1,1,2,1,3,3,2,2,4,4,4,4,3,4,1,2,2,2,2,2,5,1,3,3,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,3,2,3,2,3,3,4,4,4,4,4,3,4,4,4,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1
539.6380408163266,507.35810204081633,49,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,3,1,1,3,1,1,1,4,3,1,2,3,3,3,3,2,2,1,2,2,1,2,1,7,2,3,4,3,3,3,3,5,4,3,2,2,2,1,2,2,2,1,2,2,1,1,1,1,3,3,3,3,3,3,3,3,3,1,2,2,3,3,3,3,3,3,2,1,2,4,4,4,4,4,1,4,4,4,1,1,1,1,4,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,1,2,2,2,3,3,2,2,3,2
543.7467142857142,540.631375,49,1,1,2,2,2,2,1,2,4,1,NA,NA,NA,NA,NA,1,1,1,1,NA,2,1,1,1,1,1,1,1,1,3,2,2,1,3,3,3,3,4,1,1,3,1,3,3,3,4,1,1,2,1,2,2,4,4,4,3,3,3,3,3,2,3,4,3,3,4,1,2,2,2,2,2,1,1,1,1,1,3,3,3,4,3,3,3,3,3,1,4,4,4,4,4,3,4,3,1,3,3,3,4,4,3,3,3,4,4,4,1,1,3,3,4,4,1,1,3,3,3,2,2,2,2,2,2,3,3,1,1,2,1,1,3,2,1,1,3,2
492.07454545454544,468.85221739130435,23,2,1,NA,2,NA,NA,NA,2,4,3,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,1,1,2,1,1,1,4,1,1,3,1,3,2,1,1,4,3,3,4,3,3,2,2,2,2,1,1,7,2,3,7,2,4,4,3,4,3,4,2,2,3,1,2,2,2,1,2,2,1,2,1,1,3,3,3,4,4,3,4,4,3,1,5,4,2,3,4,5,3,2,3,1,2,1,1,1,4,3,1,4,4,4,1,1,1,1,1,1,1,1,1,3,3,2,3,2,3,3,2,2,4,1,1,1,1,2,4,3,1,1,3,1
558.5581285714286,581.8589428571429,70,1,1,2,2,2,2,NA,2,4,3,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,6,1,1,6,1,3,1,1,1,4,3,1,2,3,3,1,1,1,1,1,1,6,2,3,4,5,4,3,3,3,3,3,3,3,4,1,2,2,2,2,2,2,1,2,1,1,4,4,3,3,3,3,3,3,3,2,4,5,4,4,4,4,4,4,4,1,2,4,4,4,4,4,1,4,4,4,1,1,1,1,1,4,1,1,1,3,4,3,2,3,3,2,3,3,1,1,1,1,1,1,1,4,4,2,4,2
459.33605555555556,456.85,18,1,1,2,2,NA,2,NA,2,6,1,1,1,1,1,1,1,3,4,2,3,3,2,4,2,2,2,2,2,3,1,1,3,1,1,3,2,4,4,4,1,4,4,4,4,4,4,1,2,1,1,1,1,7,7,4,7,2,5,5,3,4,4,6,3,4,3,1,2,2,2,2,2,2,1,1,1,1,4,3,3,4,4,4,4,3,2,3,3,3,3,3,3,5,4,2,3,1,1,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,1,2,2,2,2,2,2,2,2,3,2
460.43266666666665,448.83033333333333,27,1,1,2,2,2,2,2,2,4,4,NA,NA,NA,NA,2,2,2,3,2,2,2,2,2,2,1,1,2,2,1,1,1,2,NA,NA,2,3,4,2,1,1,3,3,3,3,4,4,2,2,2,2,3,3,6,5,5,5,6,6,6,4,2,3,3,2,2,3,1,2,2,2,2,2,2,1,1,1,1,4,3,3,4,3,4,3,4,4,2,2,2,2,2,2,3,3,2,2,1,1,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,3,3,3,3,3,3,3,2,2,4,1,1,1,1,2,2,4,2,2,2,2
496.05103125,481.7235151515152,33,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,2,3,3,1,2,3,1,4,2,2,1,2,2,2,1,1,4,1,1,3,1,3,2,1,1,3,4,2,3,3,4,1,2,1,1,1,1,7,NA,2,3,4,6,7,2,3,3,3,2,2,5,1,1,2,2,1,2,2,1,1,1,1,3,2,3,3,3,3,3,3,2,1,2,3,4,3,3,3,3,2,1,1,1,3,4,4,3,3,3,4,3,4,2,2,1,1,1,1,2,1,4,3,3,3,2,2,2,3,2,2,3,2,2,2,2,2,3,3,2,2,3,2
520.8800888888888,494.5428,45,2,1,NA,2,NA,2,NA,2,6,6,NA,NA,NA,NA,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,3,3,1,1,4,4,3,3,4,4,1,1,1,1,1,1,2,3,NA,7,4,4,3,2,1,2,4,3,1,2,1,2,2,2,2,2,2,1,1,1,1,3,3,3,3,3,3,3,3,3,1,2,5,3,1,3,4,4,3,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,2,2,4,1,2,2,2,2,2,3,2,2,2,2
563.4274166666667,532.0293076923077,39,2,1,2,2,1,2,1,2,4,4,2,2,2,2,2,1,1,1,1,1,2,2,1,1,NA,2,1,2,1,1,1,3,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,7,4,7,7,4,4,4,3,3,2,4,2,2,3,1,2,2,2,2,2,2,2,2,1,1,3,3,3,3,3,3,3,3,2,2,3,4,3,4,5,4,3,3,2,1,1,1,1,1,4,1,1,4,4,4,1,1,1,1,1,1,1,1,1,3,3,2,2,2,2,2,2,2,4,2,4,2,1,2,1,3,2,2,3,2
540.7658421052631,527.6215263157894,19,2,1,2,2,NA,NA,NA,2,2,2,2,2,2,2,NA,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,4,3,5,3,4,4,2,2,3,3,1,1,2,1,2,2,2,2,2,1,1,1,1,1,2,3,3,4,4,4,4,3,3,2,4,4,4,4,4,4,5,3,3,1,3,4,4,4,4,1,1,4,4,4,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,3,2,2,2,2,3,2,2,2,2,2,2
566.1805208333333,572.6989411764706,52,2,2,NA,NA,NA,2,NA,2,2,2,2,2,2,2,2,1,1,1,1,1,3,1,1,1,1,1,2,1,2,2,1,5,2,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,3,5,2,3,2,3,3,1,1,1,2,1,2,2,2,2,2,2,1,1,1,1,3,2,2,3,3,3,3,3,3,2,2,4,4,3,5,5,5,3,2,1,1,1,1,1,4,NA,1,4,4,4,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,3,1,1,1,1,1,1,2,2,2,2,2
506.48324137931036,500.821625,32,1,1,2,2,2,2,1,2,3,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,4,2,2,4,1,2,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,2,2,3,3,5,3,3,3,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,4,4,3,4,4,4,4,4,4,4,3,5,3,4,3,4,4,2,1,1,2,4,4,5,5,4,4,4,4,4,3,3,3,3,3,4,3,4,3,3,4,3,3,4,4,3,4,4,3,2,3,2,2,2,3,3,2,1,3,1
479.80514285714287,492.261,7,1,1,2,2,2,2,NA,2,5,1,NA,NA,NA,NA,NA,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,2,1,2,2,1,2,1,1,1,1,4,3,4,4,4,4,4,4,3,3,3,3,3,3,1,1,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,3,1,1,2,2,1,2,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,NA,2,2,3,2
535.1566351351352,501.24621333333334,76,1,1,1,2,1,1,1,2,3,3,1,1,1,1,2,2,1,1,1,2,3,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,4,4,6,5,4,4,4,3,3,4,4,5,3,4,1,2,1,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,4,2,2,2,3,2,2,2,2,2,1,1,1,4,4,1,4,1,4,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,4,1,2,2,2,2,3,3,2,3,3,3
506.8834150943396,516.5320196078432,53,1,1,NA,NA,NA,2,NA,2,6,3,2,2,2,2,2,1,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,2,1,1,2,4,4,2,1,1,4,4,3,3,3,2,1,1,1,1,1,1,5,4,5,3,6,3,3,2,2,2,2,2,2,3,1,2,1,1,1,1,2,1,2,1,1,3,2,3,3,3,2,2,3,3,3,2,2,2,2,3,3,2,2,1,1,1,4,4,1,4,1,1,1,1,1,3,1,3,3,1,1,1,3,4,3,3,3,3,3,3,3,3,3,4,1,4,1,1,1,2,1,1,1,3,1
510.12165,493.97942857142857,62,2,1,2,2,2,2,NA,2,4,2,2,2,1,1,1,1,1,1,2,2,3,2,2,1,1,1,2,2,1,2,1,3,2,1,3,3,4,4,1,2,2,4,3,3,3,3,2,2,1,1,3,3,7,NA,6,6,4,4,2,4,4,4,3,1,1,4,2,1,2,2,2,2,2,2,1,1,1,3,2,3,3,2,3,3,3,3,2,3,5,4,4,5,5,5,4,2,1,2,4,4,5,4,4,4,5,4,4,4,1,1,1,4,1,1,1,1,3,3,3,3,3,3,3,3,3,3,2,2,2,2,4,3,3,2,2,4,2
518.1811276595745,513.2244081632653,49,2,1,2,1,2,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,3,1,1,NA,2,4,3,1,2,3,4,1,1,4,4,1,3,2,1,2,2,7,3,3,5,5,4,3,4,4,4,3,3,3,4,1,2,2,2,2,2,2,1,1,1,1,4,3,3,4,3,3,3,4,2,1,3,4,3,3,4,5,4,3,2,1,1,3,5,4,3,3,3,4,4,5,1,1,1,1,1,5,1,1,4,4,4,3,4,3,4,3,3,2,4,1,1,1,1,1,4,1,1,1,4,1
581.4191272727272,555.9629814814815,55,2,1,NA,NA,2,NA,NA,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,7,4,4,4,3,3,5,1,1,1,4,1,2,2,2,1,2,2,1,1,1,1,4,3,3,3,3,3,3,3,3,1,3,5,4,4,4,4,4,1,1,1,1,1,1,1,4,1,1,4,4,4,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,3,2
542.4851176470588,531.2007272727272,36,1,1,2,2,2,2,1,2,6,2,2,2,1,1,1,2,1,1,1,1,2,1,2,1,1,1,2,2,2,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,3,3,2,3,3,2,2,2,2,3,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,3,2,3,3,2,3,3,2,2,1,2,3,3,2,3,3,4,2,2,1,1,1,1,1,4,1,1,1,4,4,1,1,1,1,4,1,1,1,1,3,3,3,3,2,3,1,3,3,4,1,1,1,4,1,4,1,2,2,4,1
626.7168181818182,631.298,11,1,1,2,1,2,2,1,2,5,2,2,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,3,1,1,3,1,3,1,1,1,1,1,2,4,4,1,1,2,1,1,2,2,4,3,7,2,7,6,6,2,2,5,1,1,3,5,1,2,2,2,2,2,2,1,1,1,1,4,3,3,3,4,3,3,3,2,3,3,2,2,3,3,4,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,4,2,1,2,1,1,3,3,2,2,4,2
516.2996,486.5408,26,1,1,2,2,2,2,1,2,5,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,3,1,4,4,4,3,4,4,4,1,1,1,1,1,1,3,3,7,3,7,3,3,3,2,3,2,7,2,3,1,2,2,2,2,2,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,3,5,1,2,4,5,4,5,4,1,3,4,1,4,4,4,4,4,4,4,1,1,4,1,4,4,4,5,NA,3,3,3,3,3,3,3,3,3,4,1,1,1,1,1,1,1,1,1,4,1
558.4648181818181,544.3079230769231,13,2,2,NA,NA,2,NA,NA,2,2,2,2,NA,NA,NA,NA,1,1,1,1,1,2,2,2,2,2,1,2,1,1,2,1,4,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,6,7,NA,6,3,3,6,3,2,1,1,3,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,1,3,3,4,4,3,3,4,4,1,1,1,2,1,1,1,5,3,5,5,4,4,1,4,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,2,1,2,2,2,2,3,2,2,3,2
547.2744137931035,524.1987368421053,58,2,1,NA,2,2,2,2,2,4,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,1,1,3,2,4,3,1,3,4,NA,NA,NA,4,4,1,3,2,1,2,2,6,3,7,7,3,4,5,5,6,2,3,4,3,7,1,1,2,2,2,2,2,1,1,1,1,3,1,3,4,4,4,3,3,3,1,4,4,2,1,4,5,4,4,4,1,1,5,4,4,3,1,1,1,1,1,1,1,1,1,4,4,3,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,2,2,3,2,2,3,2
567.0018909090909,562.6376181818182,55,1,1,1,2,1,1,1,2,3,3,2,2,2,2,2,2,2,2,2,3,4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,3,4,2,1,1,3,4,4,4,3,3,2,2,1,1,2,1,4,4,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,1,1,1,3,2,3,3,3,3,3,3,4,2,3,3,2,3,3,4,3,3,2,2,3,4,4,4,4,4,1,4,4,4,1,1,1,1,4,2,1,4,1,4,3,3,3,3,3,3,3,4,3,2,2,2,1,2,3,1,1,1,4,1
562.2249310344828,541.841275862069,29,2,1,1,1,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,7,7,3,3,3,3,2,4,1,1,1,2,1,2,2,2,2,2,2,1,1,1,1,4,2,3,4,3,4,4,4,4,2,3,3,2,2,3,5,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,2,2,3,2,2,2,2,2,3,3,2,2,3,2
538.9726666666667,509.41552380952385,21,2,1,NA,2,NA,NA,NA,2,6,6,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,2,2,2,3,2,2,2,2,3,NA,3,3,1,2,1,2,2,2,2,2,1,1,1,3,2,4,4,3,3,3,3,3,3,4,3,4,4,4,5,4,4,4,2,3,4,4,4,4,4,4,4,4,4,4,4,1,1,1,4,1,1,1,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,2,3,2,2,3,2
